age,over_all_rating,nationality,club,best_position,potential,height,weight,foot,market_value,contract,cross,stamina,total_stats,weak_foot,skill_moves,attack_work_rate,defence_work_rate,intl_reputation,pace,shooting,passing,dribbling,defense,physical,phys_index,skill_index
24,70,Argentina,UD Las Palmas,CB,77,188.98,79.83,Left,2300000.0,0,44,76,1615,2,2,Low,Medium,1,52,41,47,57,69,80,69.33,48.33
24,72,Colombia,Deportes Tolima,GK,78,198.12,84.82,Right,3200000.0,3,20,45,1211,3,1,Medium,Medium,1,75,71,65,72,43,71,63.67,69.33
26,68,France,Clermont Foot 63,GK,70,201.17,87.09,Right,775000.0,2,18,24,1013,2,1,Medium,Medium,1,68,67,66,70,29,67,53.0,67.67
25,63,Benin,Stade Brestois 29,LWB,65,155.75,76.2,Left,400000.0,0,62,76,1692,3,2,High,Medium,1,67,48,57,63,59,71,71.33,56.0
21,79,France,RB Leipzig,CB,90,185.93,89.81,Right,20000000.0,2,48,61,1788,3,2,Medium,Medium,1,77,40,61,66,79,81,73.0,55.67
24,71,Italy,Bologna,CB,76,185.93,74.84,Right,2800000.0,1,71,65,1642,3,2,High,Medium,1,60,31,58,63,74,71,65.33,50.67
22,69,Argentina,FC Girondins de Bordeaux,CAM,78,173.74,72.12,Right,1600000.0,0,54,74,1813,3,3,Medium,Medium,1,71,58,63,74,57,64,69.67,65.0
24,76,Italy,Roma,CB,82,192.02,77.11,Right,9500000.0,3,34,73,1640,3,2,Medium,High,1,54,45,48,57,78,75,67.33,50.0
24,72,Germany,VfB Stuttgart,CDM,75,182.88,73.03,Right,3500000.0,3,70,78,1852,3,3,Medium,Medium,1,62,59,70,69,71,66,68.67,66.0
26,73,Australia,Australia,CB,78,188.98,82.1,Right,0.0,0,67,84,1989,4,2,High,High,1,78,62,68,63,70,83,81.67,64.33
25,66,Venezuela,Portland Timbers,CAM,70,173.74,68.04,Right,750000.0,4,63,68,1856,4,3,High,High,1,73,56,68,70,60,67,69.33,64.67
25,75,Croatia,Genoa,CAM,78,185.93,83.01,Right,8500000.0,2,76,67,1904,4,3,High,Medium,2,76,67,74,83,41,67,70.0,74.67
23,71,Croatia,Roma,CAM,80,155.45,73.94,Right,3600000.0,2,71,70,1788,4,3,Medium,Low,1,67,66,71,74,40,52,63.0,70.33
23,72,Argentina,Estudiantes de La Plata,RM,78,170.69,63.96,Right,4300000.0,0,57,86,1856,4,3,High,Medium,1,77,60,66,78,56,62,75.0,68.0
22,65,England,Everton,CDM,71,182.88,69.85,Right,675000.0,0,65,68,1760,3,3,Medium,Medium,1,60,54,63,63,65,68,65.33,60.0
23,71,Ivory Coast,FC Metz,CM,78,155.75,74.84,Right,3300000.0,1,60,79,1816,3,3,Medium,Medium,1,63,55,68,73,62,75,72.33,65.33
23,65,Germany,SG Dynamo Dresden,CB,71,182.88,78.93,Right,675000.0,1,54,70,1649,2,2,Medium,High,1,74,43,50,59,63,71,71.67,50.67
26,68,Uruguay,Vålerenga Fotball,CB,71,188.98,96.16,Left,1000000.0,0,28,69,1568,2,2,High,High,1,70,40,47,49,64,85,74.67,45.33
26,68,Montenegro,Hammarby IF,RW,68,179.83,73.94,Right,950000.0,0,63,77,1754,3,3,Medium,Medium,1,82,61,57,71,45,65,74.67,63.0
29,77,Spain,Real Valladolid CF,ST,77,182.88,78.02,Left,9000000.0,2,52,72,1845,3,3,High,Medium,1,74,75,61,78,30,77,74.33,71.33
27,63,Switzerland,FC Lausanne-Sport,ST,63,195.07,88.0,Right,400000.0,0,56,73,1613,3,3,Medium,Low,1,70,59,51,61,32,74,72.33,57.0
26,71,Spain,Cádiz CF,CB,74,185.93,83.91,Right,2600000.0,3,63,83,1838,3,2,Medium,High,1,58,59,65,59,68,87,76.0,61.0
23,64,Spain,Gimnàstic de Tarragona,LB,70,188.98,77.11,Left,500000.0,0,59,72,1720,3,3,High,Medium,1,80,50,52,60,63,73,75.0,54.0
24,72,Spain,UD Almería,CAM,78,155.45,71.21,Left,4300000.0,3,67,53,1715,4,3,Medium,Medium,1,78,71,65,79,34,51,60.67,71.67
25,75,Uruguay,Cagliari,CAM,79,192.02,76.2,Left,8500000.0,3,69,64,1916,3,3,Medium,Low,2,70,75,72,78,40,67,67.0,75.0
25,72,Turkey,Çaykur Rizespor,GK,75,185.93,79.83,Right,2900000.0,1,15,35,1175,2,1,Medium,Medium,1,69,68,68,80,48,70,58.0,72.0
23,68,Denmark,FC Augsburg,LM,74,155.45,73.94,Left,1100000.0,3,65,78,1788,3,3,Medium,Medium,1,85,46,62,70,60,66,76.33,59.33
29,65,Ivory Coast,Côte d'Ivoire,RB,65,179.83,66.22,Right,0.0,0,64,65,1588,3,3,High,Medium,1,76,27,53,66,64,64,68.33,48.67
22,68,Chile,Colo-Colo,LWB,76,179.83,67.13,Left,1300000.0,4,65,82,1857,3,3,Medium,Medium,1,70,60,64,72,64,72,74.67,65.33
23,68,Chile,Vancouver Whitecaps FC,LB,76,155.75,69.85,Left,1200000.0,0,66,75,1761,2,2,High,Medium,1,79,47,62,64,62,68,74.0,57.67
26,68,Spain,CD Lugo,RM,68,155.45,74.84,Right,950000.0,1,67,73,1724,3,3,Medium,Medium,1,89,40,61,71,60,66,76.0,57.33
27,65,Spain,CD Lugo,GK,69,192.02,83.91,Right,500000.0,1,16,44,1175,2,1,Medium,Medium,1,61,62,63,68,40,64,56.33,64.33
26,69,Colombia,Vancouver Whitecaps FC,LM,70,176.78,68.95,Right,1200000.0,0,71,79,1622,2,3,High,Medium,1,78,59,63,68,28,62,73.0,63.33
23,73,Belgium,KRC Genk,CM,79,182.88,73.94,Right,5500000.0,2,64,83,1946,4,3,High,High,1,66,63,72,72,67,70,73.0,69.0
30,64,Slovakia,Podbeskidzie Bielsko-Biała,GK,64,201.17,94.8,Right,300000.0,1,19,31,1092,2,1,Medium,Medium,1,67,60,69,61,38,64,54.0,63.33
30,70,Spain,Elche CF,RM,70,179.83,68.04,Right,1700000.0,1,68,67,1716,3,3,Medium,Medium,1,85,62,63,73,35,50,67.33,66.0
25,80,Spain,Atlético Madrid,CB,83,182.88,74.84,Left,16500000.0,3,71,76,1990,3,2,High,Medium,1,75,49,72,71,80,79,76.67,64.0
24,58,England,Macclesfield Town,RM,61,182.88,76.2,Right,160000.0,0,57,65,1612,2,3,High,Medium,1,75,55,57,59,44,58,66.0,57.0
23,65,England,Kilmarnock,LB,72,155.75,74.84,Left,675000.0,1,65,74,1647,2,2,High,Medium,1,75,35,58,63,59,63,70.67,52.0
25,69,France,Clube Sport Marítimo,CB,73,155.75,76.2,Right,1200000.0,1,48,76,1731,3,2,Medium,High,1,62,49,57,60,67,80,72.67,55.33
22,70,England,Middlesbrough,CB,81,192.02,72.12,Right,2800000.0,2,54,66,1558,3,2,Medium,Medium,1,64,29,55,58,71,70,66.67,47.33
29,69,Brazil,Clube Sport Marítimo,ST,69,185.93,77.11,Left,1100000.0,0,49,61,1676,3,3,Medium,Medium,1,63,71,58,70,25,61,61.67,66.33
24,59,England,Swindon Town,GK,65,195.07,83.01,Right,160000.0,0,18,33,1053,2,1,Medium,Medium,1,61,55,59,62,45,55,49.67,58.67
25,68,Brazil,Portimonense SC,LB,72,155.45,73.94,Left,1000000.0,1,67,69,1757,2,2,Medium,Medium,1,67,47,60,63,65,66,67.33,56.67
26,70,Germany,SC Paderborn 07,GK,74,185.93,79.83,Right,1700000.0,1,17,32,1260,4,1,Medium,Medium,1,70,66,74,73,60,67,56.33,71.0
28,72,Korea Republic,Sangju Sangmu FC,RM,72,176.78,68.04,Right,3100000.0,0,59,76,1814,4,3,High,Medium,1,93,65,65,74,37,62,77.0,68.0
23,72,Colombia,Club América,CAM,79,155.45,73.03,Right,4400000.0,1,61,74,1776,3,4,Medium,Medium,1,73,67,69,74,45,61,69.33,70.0
23,64,Germany,Hannover 96,LM,71,179.83,74.84,Left,575000.0,1,68,66,1822,3,3,High,Medium,1,70,63,64,70,56,60,65.33,65.67
24,69,Germany,1. FC Union Berlin,CAM,74,155.75,76.2,Right,1400000.0,0,62,66,1655,4,3,Medium,Medium,1,68,68,63,72,21,59,64.33,67.67
22,67,France,Stade Brestois 29,CB,74,182.88,71.21,Right,975000.0,2,47,70,1604,3,2,Medium,Medium,1,61,31,55,59,68,67,66.0,48.33
22,59,France,Racing Club de Lens,CB,71,182.88,72.12,Right,250000.0,0,50,56,1461,3,2,Medium,Medium,1,59,36,52,45,56,63,59.33,44.33
23,65,United States,Colorado Rapids,CAM,73,173.74,68.04,Right,800000.0,0,53,54,1631,2,3,High,Low,1,76,64,57,70,29,54,61.33,63.67
24,76,Brazil,AS Monaco,LWB,80,182.88,69.85,Left,9000000.0,0,78,75,1935,3,2,High,Medium,1,75,57,69,77,72,64,71.33,67.67
26,68,Chile,Houston Dynamo,CB,71,155.45,74.84,Right,975000.0,0,59,73,1702,3,2,Medium,Medium,1,77,45,59,62,65,74,74.67,55.33
21,58,England,Dundalk,CAM,69,185.93,69.85,Right,220000.0,0,50,54,1555,3,2,Medium,Medium,1,66,52,62,62,35,55,58.33,58.67
22,68,Chile,Universidad Católica,CDM,79,173.74,66.22,Right,1300000.0,2,46,76,1728,2,2,Medium,Medium,1,64,45,59,64,63,77,72.33,56.0
24,72,Denmark,Brentford,CM,78,155.75,68.04,Right,4200000.0,2,67,80,1931,4,3,Medium,Medium,1,68,65,72,73,63,65,71.0,70.0
24,65,Denmark,Odense Boldklub,CB,70,182.88,87.09,Right,650000.0,0,32,65,1571,3,2,Medium,Medium,1,57,36,50,54,65,68,63.33,46.67
24,66,Switzerland,Cádiz CF,CB,75,185.93,78.93,Right,900000.0,1,47,78,1585,3,2,Low,Medium,1,77,36,48,44,64,75,76.67,42.67
25,69,Switzerland,FC St. Gallen,ST,72,188.98,86.18,Right,1300000.0,2,59,70,1789,3,3,Medium,Low,1,76,67,63,68,38,78,74.67,66.0
22,58,England,Forest Green Rovers,ST,67,155.75,73.94,Right,200000.0,1,38,69,1468,3,2,Medium,Medium,1,71,58,44,58,21,66,68.67,53.33
27,72,Poland,Poland,CDM,73,176.78,66.22,Right,0.0,0,51,85,1825,2,3,Medium,High,1,71,46,63,66,68,79,78.33,58.33
23,64,Turkey,Antalyaspor,CDM,72,185.93,78.02,Right,600000.0,0,45,58,1696,3,2,Medium,High,1,71,50,60,61,62,65,64.67,57.0
24,63,Italy,Spezia,ST,68,188.98,84.82,Right,475000.0,1,48,58,1699,3,2,Medium,Medium,1,61,63,60,60,60,68,62.33,61.0
22,65,Nigeria,AEK Athens,RM,72,155.45,77.11,Right,750000.0,2,58,61,1630,3,4,Medium,Medium,1,79,57,58,75,27,60,66.67,63.33
26,66,Costa Rica,Kalmar FF,ST,67,188.98,79.83,Right,775000.0,0,43,65,1649,3,3,High,Low,1,87,60,49,62,29,78,76.67,57.0
25,73,Argentina,Independiente,CB,78,195.07,88.0,Left,4800000.0,2,48,75,1794,3,2,High,High,1,51,56,59,61,72,84,70.0,58.67
22,64,Argentina,Club Atlético Aldosivi,LW,71,176.78,68.95,Left,625000.0,0,56,63,1597,3,3,High,Low,1,79,62,54,68,35,43,61.67,61.33
23,74,Switzerland,Eintracht Frankfurt,CM,81,182.88,76.2,Right,8000000.0,3,71,80,2026,4,3,Medium,High,1,74,67,73,74,71,75,76.33,71.33
23,65,Germany,FC Luzern,CDM,74,188.98,79.83,Left,775000.0,1,52,73,1781,3,3,Medium,Medium,1,69,57,61,65,62,73,71.67,61.0
24,63,Germany,FSV Zwickau,CB,69,188.98,78.02,Right,450000.0,1,40,57,1409,3,2,Medium,Medium,1,60,30,43,47,65,64,60.33,40.0
26,73,Bosnia Herzegovina,Milan,CAM,74,182.88,73.94,Right,4600000.0,3,70,70,2025,3,3,High,Medium,1,66,73,73,76,65,69,68.33,74.0
23,77,Spain,Athletic Club de Bilbao,LM,83,155.75,73.03,Left,12000000.0,1,75,73,2021,3,4,High,High,1,83,71,71,80,64,69,75.0,74.0
24,64,Spain,UD Logroñés,CB,71,185.93,78.93,Right,575000.0,0,44,34,1610,3,2,High,Medium,1,59,43,61,57,63,59,50.67,53.67
22,60,Republic of Ireland,St. Mirren,CB,71,185.93,74.84,Right,325000.0,1,51,59,1390,3,2,Low,Medium,1,49,28,48,49,60,64,57.33,41.67
26,77,Russia,Spartak Moscow,CB,81,188.98,86.18,Left,10000000.0,1,58,72,1927,3,2,High,High,1,82,53,61,64,78,81,78.33,59.33
23,58,England,Bolton Wanderers,CB,67,192.02,79.83,Right,180000.0,1,34,63,1362,3,2,Medium,High,1,55,31,38,43,60,64,60.67,37.33
22,71,Serbia,FC Girondins de Bordeaux,RWB,75,155.45,74.84,Right,2600000.0,0,72,69,1839,2,3,Medium,Medium,1,68,59,65,69,70,69,68.67,64.33
23,61,Hungary,Peterborough United,GK,71,201.17,91.17,Right,325000.0,1,16,29,1102,3,1,Medium,Medium,1,63,60,60,62,45,57,49.67,60.67
29,78,Spain,Real Valladolid CF,CDM,78,182.88,81.19,Right,10000000.0,2,73,83,2156,4,3,Medium,High,1,62,73,79,71,78,81,75.33,74.33
22,71,Ghana,Yeni Malatyaspor,ST,80,195.07,91.17,Right,3700000.0,1,43,65,1637,2,3,High,Low,1,78,67,53,71,24,73,72.0,63.67
25,68,Germany,SV Sandhausen,CDM,73,179.83,71.21,Right,1100000.0,0,48,74,1712,3,2,Low,Medium,1,62,43,57,65,67,70,68.67,55.0
25,75,Romania,New York City FC,CAM,78,167.64,64.86,Right,8500000.0,4,63,67,1776,5,3,High,Medium,1,85,69,68,78,26,56,69.33,71.67
28,66,Austria,FC Ingolstadt 04,CB,67,188.98,83.01,Right,625000.0,0,24,77,1463,2,2,Medium,High,1,58,31,42,41,66,80,71.67,38.0
23,67,Austria,Wolfsberger AC,CB,72,188.98,77.11,Right,925000.0,1,51,65,1528,2,2,Medium,High,1,66,35,50,44,67,70,67.0,43.0
23,67,Mexico,Club León,LB,74,179.83,73.94,Left,950000.0,1,62,62,1668,2,3,High,Medium,1,67,47,60,67,64,59,62.67,58.0
19,64,Serbia,Excelsior,CAM,74,155.75,68.04,Right,625000.0,0,57,55,1643,4,3,Medium,Low,1,67,56,63,69,40,56,59.33,62.67
25,68,Mexico,Club Necaxa,RWB,72,176.78,68.95,Right,1000000.0,0,64,75,1659,3,2,Medium,High,1,73,35,60,67,64,65,71.0,54.0
32,66,Uruguay,FC Lugano,CM,66,179.83,71.21,Right,475000.0,1,63,77,1808,3,3,High,Medium,1,66,56,66,67,59,67,70.0,63.0
30,65,Chile,Colo-Colo,ST,65,182.88,86.18,Right,525000.0,1,47,72,1541,4,3,High,Low,1,52,66,50,63,25,77,67.0,59.67
24,78,Italy,Inter,CM,83,170.69,62.14,Right,13500000.0,3,75,77,2039,4,3,Medium,Medium,1,67,59,80,80,67,67,70.33,73.0
23,76,Spain,SD Eibar,CM,83,155.45,67.13,Right,10500000.0,3,56,68,1819,5,4,Medium,Medium,1,54,70,71,74,66,57,59.67,71.67
22,83,England,Manchester United,RB,88,182.88,72.12,Right,30500000.0,3,74,79,2007,2,4,Medium,High,1,86,51,68,80,82,74,79.67,66.33
25,64,Costa Rica,Houston Dynamo,ST,67,155.45,69.85,Left,575000.0,2,34,46,1531,3,3,High,Low,1,79,66,44,64,24,48,57.67,58.0
25,71,Brazil,Crotone,CAM,76,185.93,76.2,Right,3100000.0,0,64,70,1980,3,3,Medium,High,1,71,67,70,72,67,74,71.67,69.67
25,68,Ghana,Portimonense SC,RB,72,188.98,73.94,Right,1000000.0,0,63,71,1690,4,3,Medium,Medium,1,74,49,54,65,65,71,72.0,56.0
22,67,Norway,1. FC Union Berlin,RB,75,182.88,83.91,Right,1000000.0,0,63,76,1789,3,2,High,High,1,65,56,60,65,63,74,71.67,60.33
25,67,Spain,Real Oviedo,RWB,72,176.78,67.13,Right,900000.0,0,65,75,1775,3,3,High,Medium,1,76,56,61,67,61,62,71.0,61.33
26,63,Wales,Swindon Town,LM,64,155.75,71.21,Left,425000.0,0,74,72,1827,3,3,Medium,Medium,1,67,56,66,64,59,67,68.67,62.0
24,69,Spain,Girona FC,RWB,74,182.88,73.94,Right,1200000.0,1,69,84,1846,3,3,Medium,Medium,1,77,56,59,66,63,74,78.33,60.33
23,67,Switzerland,BSC Young Boys,CDM,78,185.93,73.03,Right,1200000.0,1,52,78,1796,3,2,Medium,High,1,72,58,60,64,68,67,72.33,60.67
21,66,Australia,Stoke City,CB,79,204.22,78.93,Right,1200000.0,1,24,66,1401,3,2,Medium,High,1,41,28,41,50,67,73,60.0,39.67
18,56,Scotland,Dundee United,CAM,72,176.78,69.85,Left,200000.0,0,41,60,1476,3,2,Medium,Medium,1,73,47,50,63,35,49,60.67,53.33
22,80,Jamaica,Bayer 04 Leverkusen,CAM,85,155.45,78.93,Left,20000000.0,2,73,75,1993,4,4,High,Low,1,94,76,73,83,33,64,77.67,77.33
21,66,Netherlands,Vitesse,RB,72,155.45,68.95,Right,800000.0,0,66,66,1696,3,2,Medium,Medium,1,72,45,62,62,63,65,67.67,56.33
28,78,Russia,Russia,GK,79,188.98,79.83,Right,0.0,0,16,27,1238,3,1,Medium,Medium,1,79,73,65,82,56,77,61.0,73.33
22,63,Sweden,SC Paderborn 07,LM,74,188.98,83.01,Left,625000.0,0,63,73,1703,3,3,High,Medium,1,75,54,63,65,55,70,72.67,60.67
23,65,England,Ipswich Town,LB,70,185.93,67.13,Left,650000.0,1,65,67,1639,3,3,Medium,Medium,1,74,32,57,64,62,69,70.0,51.0
22,67,England,Hull City,RWB,74,155.75,69.85,Right,950000.0,1,65,78,1693,3,3,High,Medium,1,79,36,60,65,62,76,77.67,53.67
23,61,Republic of Ireland,Walsall,RM,66,188.98,71.21,Right,325000.0,1,55,92,1779,3,2,Medium,Medium,1,85,53,59,64,51,79,85.33,58.67
30,66,Uruguay,Deportivo Binacional,ST,66,155.75,78.02,Right,625000.0,0,32,67,1553,3,3,Medium,Medium,1,71,67,47,65,29,65,67.67,59.67
23,62,Saudi Arabia,Al Nassr,RB,70,179.83,67.13,Right,400000.0,3,56,71,1658,3,3,High,Medium,1,69,42,58,63,56,68,69.33,54.33
25,69,Germany,SSV Jahn Regensburg,RM,72,155.75,76.2,Right,1300000.0,0,65,77,1686,3,3,Medium,Medium,1,85,63,63,74,29,56,72.67,66.67
22,65,Germany,SSV Jahn Regensburg,ST,72,185.93,81.19,Left,775000.0,1,46,78,1596,3,2,Medium,Medium,1,73,63,50,66,28,75,75.33,59.67
21,74,Brazil,Fiorentina,CAM,82,182.88,72.12,Left,8000000.0,0,66,68,1913,2,3,Medium,Medium,1,71,57,74,78,60,67,68.67,69.67
23,63,England,Cambridge United,RB,69,155.45,63.05,Right,450000.0,0,58,67,1555,3,2,Medium,Medium,1,85,29,52,62,56,61,71.0,47.67
22,59,Poland,Warta Poznań,CAM,69,170.69,62.14,Right,250000.0,1,54,44,1495,3,2,Medium,Medium,1,69,50,58,63,33,36,49.67,57.0
22,75,France,AS Monaco,CB,81,192.02,86.18,Right,8000000.0,4,25,73,1530,2,2,Medium,Medium,1,55,28,49,56,74,82,70.0,44.33
24,70,Scotland,Getafe CF,ST,75,185.93,78.02,Left,2400000.0,3,60,75,1742,3,3,High,High,1,76,71,60,69,32,67,72.67,66.67
26,68,Brazil,Hokkaido Consadole Sapporo,ST,69,185.93,78.02,Left,1100000.0,0,58,77,1750,4,4,Medium,Medium,1,87,69,60,67,30,75,79.67,65.33
20,68,Brazil,Avaí FC,CAM,75,179.83,74.84,Right,1200000.0,0,64,64,1662,3,3,Medium,Medium,1,74,64,65,69,24,56,64.67,66.0
23,67,Ghana,FC St. Gallen,GK,77,188.98,83.01,Right,975000.0,2,14,32,1139,3,1,Medium,Medium,1,68,64,61,69,38,65,55.0,64.67
23,64,Ghana,Waasland-Beveren,RM,68,173.74,73.03,Right,600000.0,3,56,69,1662,3,4,Medium,Low,1,87,53,56,66,32,60,72.0,58.33
24,75,France,FC Metz,RWB,80,182.88,74.84,Right,8000000.0,3,74,89,1939,2,2,High,Medium,1,79,50,68,72,70,77,81.67,63.33
22,66,Poland,Fortuna Düsseldorf,CAM,72,188.98,79.83,Right,875000.0,3,63,67,1803,4,3,High,Medium,1,65,62,66,69,63,69,67.0,65.67
21,62,France,FC Sochaux-Montbéliard,ST,70,155.75,74.84,Right,450000.0,0,63,63,1584,3,2,Medium,High,1,69,60,58,61,30,65,65.67,59.67
23,75,Mexico,Mexico,CB,83,192.02,69.85,Right,9000000.0,1,41,77,1793,3,2,Medium,High,1,60,44,62,64,75,76,71.0,56.67
23,62,Poland,Śląsk Wrocław,CAM,69,192.02,78.02,Right,425000.0,2,53,62,1674,2,3,Medium,Low,1,62,61,60,62,46,67,63.67,61.0
23,81,England,Chelsea,LB,85,155.45,77.11,Left,20500000.0,4,78,88,2034,3,3,High,High,1,76,52,74,78,77,75,79.67,68.0
22,70,Spain,UD Almería,CAM,80,170.69,64.86,Right,2900000.0,0,66,56,1757,3,3,Medium,Medium,1,66,63,71,74,48,43,55.0,69.33
23,67,Germany,1. FC Kaiserslautern,RWB,72,179.83,69.85,Right,900000.0,2,62,86,1681,3,2,High,High,1,83,40,56,63,59,64,77.67,53.0
21,63,Finland,Crewe Alexandra,GK,73,182.88,73.03,Right,475000.0,1,14,29,1060,2,1,Medium,Medium,1,63,62,63,64,37,62,51.33,63.0
22,75,England,Everton,CM,80,155.75,69.85,Right,9000000.0,2,66,78,1950,3,3,High,Medium,1,65,63,73,75,69,72,71.67,70.33
22,61,England,Swindon Town,LB,68,185.93,71.21,Right,325000.0,1,54,63,1582,3,2,High,Medium,1,74,48,53,61,56,57,64.67,54.0
22,62,Mali,KAS Eupen,CB,68,179.83,66.22,Right,375000.0,0,28,32,1423,3,2,Medium,Medium,1,69,32,41,52,63,51,50.67,41.67
26,71,DR Congo,Clermont Foot 63,LB,72,170.69,67.13,Left,2400000.0,1,69,81,1914,3,3,High,High,1,84,60,64,71,65,65,76.67,65.0
27,78,France,OGC Nice,CM,79,185.93,69.85,Right,11500000.0,2,78,85,2065,4,4,High,High,1,68,74,78,78,68,74,75.67,76.67
24,74,Ghana,RC Celta,CB,80,155.75,79.83,Right,7000000.0,3,29,77,1544,2,2,Medium,High,1,75,25,40,45,73,87,79.67,36.67
22,65,France,Paris FC,GK,73,188.98,78.02,Right,625000.0,0,15,41,1159,3,1,Medium,Medium,1,63,63,63,69,63,63,55.67,65.0
21,77,France,Stade Rennais FC,LB,81,173.74,73.03,Left,10500000.0,1,74,80,2034,2,3,High,Medium,1,82,68,71,75,72,75,79.0,71.33
24,68,Slovenia,Slovenia,ST,75,155.45,68.04,Right,0.0,0,48,65,1642,3,3,Medium,Medium,1,76,66,57,75,30,48,63.0,66.0
22,65,Germany,FC Würzburger Kickers,RB,73,155.75,76.2,Right,700000.0,0,62,68,1547,3,2,Medium,Medium,1,71,30,51,60,60,67,68.67,47.0
23,67,Finland,Queens Park Rangers,LB,75,179.83,73.94,Left,1000000.0,0,63,74,1718,3,2,Medium,Medium,1,76,48,59,67,62,61,70.33,58.0
23,78,Germany,FC Schalke 04,CM,84,182.88,74.84,Right,14000000.0,1,62,80,2083,3,3,Medium,Medium,1,69,72,74,80,75,79,76.0,75.33
21,62,England,Huddersfield Town,RB,74,155.75,69.85,Right,500000.0,0,56,67,1543,3,2,High,Medium,1,72,33,48,61,58,64,67.67,47.33
21,64,England,Blackburn Rovers,CDM,76,155.45,73.03,Left,750000.0,1,53,70,1625,2,2,Medium,High,1,64,42,61,59,60,65,66.33,54.0
26,69,Bosnia Herzegovina,Udinese,ST,71,188.98,79.83,Left,1300000.0,2,45,64,1575,3,3,High,Medium,1,60,69,54,65,24,64,62.67,62.67
23,72,France,FC Girondins de Bordeaux,RB,78,155.75,74.84,Right,3800000.0,2,69,69,1720,2,2,Medium,Medium,1,65,36,63,68,73,64,66.0,55.67
24,68,France,FC Basel 1893,RW,74,167.64,66.22,Right,1200000.0,0,54,63,1701,3,3,High,Low,1,91,63,57,73,32,50,68.0,64.33
21,59,England,Wolverhampton Wanderers,CAM,72,188.98,82.1,Right,300000.0,0,45,67,1635,3,2,Medium,Medium,1,66,53,57,62,55,64,65.67,57.33
21,67,Germany,RSC Anderlecht,ST,78,185.93,79.83,Right,1300000.0,0,39,67,1614,4,3,Medium,Medium,1,80,64,51,68,28,71,72.67,61.0
22,65,Brazil,Vejle Boldklub,ST,72,182.88,81.19,Left,775000.0,1,45,65,1544,3,3,Medium,Medium,1,65,63,55,64,21,63,64.33,60.67
27,69,Serbia,Farense,ST,69,185.93,78.93,Right,1100000.0,1,56,69,1736,4,3,High,Medium,1,66,69,58,65,36,71,68.67,64.0
24,68,Mali,Angers SCO,CDM,74,182.88,77.11,Right,1100000.0,0,51,75,1799,3,3,High,Medium,1,74,54,61,68,65,71,73.33,61.0
24,63,Germany,SpVgg Unterhaching,ST,68,155.45,68.04,Left,500000.0,0,43,72,1575,4,3,Medium,Medium,1,76,63,50,65,28,54,67.33,59.33
25,63,France,Legia Warszawa,ST,68,185.93,84.82,Left,500000.0,0,52,71,1583,3,2,Medium,Low,1,74,60,50,62,26,77,74.0,57.33
23,65,Mexico,Puebla FC,RM,70,179.83,73.03,Right,725000.0,0,65,64,1718,3,3,Medium,High,1,77,56,61,64,43,70,70.33,60.33
25,64,England,Leyton Orient,LM,67,155.75,72.12,Left,500000.0,0,61,84,1686,3,3,High,Medium,1,77,52,58,64,55,66,75.67,58.0
21,54,Canada,CD Palestino,CAM,66,173.74,67.13,Left,120000.0,0,52,36,1438,3,2,Medium,Medium,1,69,45,55,54,39,46,50.33,51.33
23,66,Serbia,Zagłębie Lubin,CAM,72,179.83,68.04,Right,875000.0,1,69,46,1676,3,3,High,Medium,1,71,59,63,68,44,51,56.0,63.33
23,64,Northern Ireland,Stoke City,CAM,72,179.83,64.86,Left,650000.0,1,57,66,1725,2,3,Medium,Medium,1,71,53,62,67,55,63,66.67,60.67
22,63,Cameroon,FC Chambly Oise,CB,73,182.88,86.18,Right,550000.0,0,25,63,1373,2,2,Medium,Medium,1,59,28,34,50,62,73,65.0,37.33
26,65,Spain,C.D. Castellón,RB,68,173.74,67.13,Right,600000.0,0,67,65,1725,3,3,High,Medium,1,69,60,61,61,60,59,64.33,60.67
23,84,Spain,Real Sociedad,CAM,90,155.75,78.93,Left,42500000.0,3,82,82,2039,3,3,High,Medium,1,81,82,80,84,41,63,75.33,82.0
28,68,Albania,Parma,CB,70,198.12,88.9,Left,900000.0,2,46,56,1529,3,2,Medium,Medium,1,51,38,47,45,70,67,58.0,43.33
22,71,Senegal,MKE Ankaragücü,CM,79,179.83,68.04,Left,3400000.0,0,50,74,1806,3,3,Medium,Medium,1,59,46,69,74,66,61,64.67,63.0
25,78,Mali,Vitória Guimarães,RB,83,155.45,68.04,Right,12000000.0,3,68,91,1908,3,3,High,Medium,1,94,45,61,74,71,75,86.67,60.0
22,60,England,Mansfield Town,CDM,67,155.45,73.94,Right,275000.0,0,55,80,1782,3,2,Medium,Medium,1,74,52,58,61,58,74,76.0,57.0
27,65,Slovakia,Fatih Karagümrük S.K.,ST,65,188.98,77.11,Right,550000.0,0,55,78,1811,3,2,Medium,Medium,1,75,65,63,62,54,78,77.0,63.33
21,60,Scotland,Kilmarnock,LM,71,179.83,67.13,Left,350000.0,0,52,66,1592,3,3,Medium,Medium,1,79,51,57,67,43,50,65.0,58.33
23,75,Brazil,Cruzeiro,GK,75,188.98,82.1,Left,5000000.0,1,12,32,1224,2,1,Medium,Medium,1,76,70,77,75,44,75,61.0,74.0
32,82,Brazil,Grêmio,GK,82,192.02,84.82,Right,13500000.0,2,10,29,1228,2,1,Medium,Medium,1,79,84,77,78,42,83,63.67,79.67
